name,np_shell_2,np_hydro_size,xrd_scherrer_size,zfc_h_meas,htherm_sar,mri_r1,mri_r2,emic_size,instrument,core_shell_formula,np_core,np_shell,space_group_core,space_group_shell,squid_h_max,fc_field_T,squid_temperature,squid_sat_mag,coercivity,squid_rem_mag,exchange_bias_shift_Oe,vertical_loop_shift_M_vsl_emu_g,hc_kOe,doi,pdf,supp,journal,publisher,year,title,access,verification required,verified_by,verification_date,has_mistake_in_matadata,comment,article_name_folder,supp_info_name_folder
,,,,,,,,,,Co2.45Fe0.55O4-Co1.52Fe1.48O4,Co2.45Fe0.55O4,Co1.52Fe1.48O4,Fd-3m,Fd-3m,40,7,5,"2,052",895,"0,029","-70,9",,,10.1016/j.jmmm.2023.171412,j.jmmm.2023.171412.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2023,Effects of intrinsic and extrinsic multi-phased lattice structure and chemical heterogeneity on the control of ferrimagnetic properties in Co rich spinel ferrite,0,,,,,,dataset3_157,0
,,,,,,,,,,Co0.96Fe0.04-Co1.59Fe0.41O4,Co0.96Fe0.04,Co1.59Fe0.41O4,Fd-3m,Fd-3m,70,7,5,"22,57",10211,"22,8585",-140,0,,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co1.59Fe0.41O4,Co0.96Fe0.04,Co1.59Fe0.41O4,Fd-3m,Fd-3m,70,0,5,"22,43",9289,"21,434",0,0,,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co0.99Fe1.01O4,Co0.96Fe0.04,Co0.99Fe1.01O4,Fd-3m,Fd-3m,70,7,5,"34,67",9279,"25,1195",-1028,"1,7805",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co0.99Fe1.01O4,Co0.96Fe0.04,Co0.99Fe1.01O4,Fd-3m,Fd-3m,70,0,5,"34,32",9028,25,0,0,,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.76Fe0.24-Co1.3Fe0.7O4,Co0.76Fe0.24,Co1.3Fe0.7O4,Fd-3m,Fd-3m,70,7,5,"32,87",7278,"24,762",-420,"1,904",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.76Fe0.24-Co1.3Fe0.7O4,Co0.76Fe0.24,Co1.3Fe0.7O4,Fd-3m,Fd-3m,70,0,5,"33,01",7053,"24,405",0,0,,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,CoO-Co2.25Fe0.75O4,CoO,Co2.25Fe0.75O4,,,70,7,5,"33,47",5933,"25,95",-140,"0,474",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,CoO-Co2.25Fe0.75O4,CoO,Co2.25Fe0.75O4,,,70,0,5,"32,76",5858,"24,881",0,0,,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.77Fe0.23-Co1.3Fe0.7O4,Co0.77Fe0.23,Co1.3Fe0.7O4,Fd-3m,Fd-3m,70,7,5,"32,91",5163,"23,336",-68,"0,954",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.77Fe0.23-Co1.3Fe0.7O4,Co0.77Fe0.23,Co1.3Fe0.7O4,Fd-3m,Fd-3m,70,0,5,"32,9",5099,"24,1695",0,0,,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co1.59Fe0.41O4,Co0.96Fe0.04,Co1.59Fe0.41O4,Fd-3m,Fd-3m,40,7,100,"16,77",6733,"10,818","-120,479","0,137",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co1.59Fe0.41O4,Co0.96Fe0.04,Co1.59Fe0.41O4,Fd-3m,Fd-3m,40,7,50,"19,7",8727,"0,726","-17,453","0,726",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co1.59Fe0.41O4,Co0.96Fe0.04,Co1.59Fe0.41O4,Fd-3m,Fd-3m,40,7,5,"22,57",10211,,,,,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co0.99Fe1.01O4,Co0.96Fe0.04,Co0.99Fe1.01O4,Fd-3m,Fd-3m,30,7,250,"27,16",1782,"14,6925","-64,1","0,9275",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co0.99Fe1.01O4,Co0.96Fe0.04,Co0.99Fe1.01O4,Fd-3m,Fd-3m,30,7,200,"28,33",2867,"16,412","-238,804","1,456",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co0.99Fe1.01O4,Co0.96Fe0.04,Co0.99Fe1.01O4,Fd-3m,Fd-3m,30,7,150,"29,01",4455,"18,662","-414,609","1,322",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co0.99Fe1.01O4,Co0.96Fe0.04,Co0.99Fe1.01O4,Fd-3m,Fd-3m,30,7,100,"29,68",6505,"21,309","-696,718","1,985",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co0.99Fe1.01O4,Co0.96Fe0.04,Co0.99Fe1.01O4,Fd-3m,Fd-3m,30,7,50,"29,98",8406,"23,7985","-897,531","1,0755",,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Co0.96Fe0.04-Co0.99Fe1.01O4,Co0.96Fe0.04,Co0.99Fe1.01O4,Fd-3m,Fd-3m,30,7,5,"34,67",9279,,,,,10.1016/j.jallcom.2015.05.276,j.jallcom.2015.05.276.pdf,0,Journal of Alloys and Compounds,Elsevier BV,2015,Structural phase change in Co2.25Fe0.75O4 spinel oxide by vacuum annealing and role of coexisting CoO phase on magnetic properties,0,,,,,,dataset3_158,0
,,,,,,,,,,Ca-La2CoMnO6,Ca,La2CoMnO6,Fm-3m,P121/c1,75,0,5,,"3904,9","2,375","-514,248","0,307",,10.1016/j.jmmm.2016.12.018,j.jmmm.2016.12.018.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2017,Antisite-disorder driven large exchange bias effect in phase separated La1.5Ca0.5CoMnO6 double perovskite,0,,,,,,dataset3_159,0
,,,,,,,,,,Ca-La2CoMnO6,Ca,La2CoMnO6,Fm-3m,P121/c1,75,"0,5",5,,"3790,433","2,2275","-4704,708","3,0455",,10.1016/j.jmmm.2016.12.018,j.jmmm.2016.12.018.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2017,Antisite-disorder driven large exchange bias effect in phase separated La1.5Ca0.5CoMnO6 double perovskite,0,,,,,,dataset3_159,0
,,,,,,,,,,Ca-La2CoMnO6,Ca,La2CoMnO6,Fm-3m,P121/c1,75,1,5,,"3695,2455","2,2615","-5142,8485","3,4665",,10.1016/j.jmmm.2016.12.018,j.jmmm.2016.12.018.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2017,Antisite-disorder driven large exchange bias effect in phase separated La1.5Ca0.5CoMnO6 double perovskite,0,,,,,,dataset3_159,0
,,,,,,,,,,Ca-La2CoMnO6,Ca,La2CoMnO6,Fm-3m,P121/c1,75,3,5,,"4114,239","2,693","-5676,126","3,988",,10.1016/j.jmmm.2016.12.018,j.jmmm.2016.12.018.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2017,Antisite-disorder driven large exchange bias effect in phase separated La1.5Ca0.5CoMnO6 double perovskite,0,,,,,,dataset3_159,0
,,,,,,,,,,Ca-La2CoMnO6,Ca,La2CoMnO6,Fm-3m,P121/c1,75,5,5,,"4247,571","2,841","-5618,984","4,114",,10.1016/j.jmmm.2016.12.018,j.jmmm.2016.12.018.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2017,Antisite-disorder driven large exchange bias effect in phase separated La1.5Ca0.5CoMnO6 double perovskite,0,,,,,,dataset3_159,0
,,,,,,,,,,Ca-La2CoMnO6,Ca,La2CoMnO6,Fm-3m,P121/c1,75,7,5,,"4304,713","2,943","-5561,842","4,011",,10.1016/j.jmmm.2016.12.018,j.jmmm.2016.12.018.pdf,0,Journal of Magnetism and Magnetic Materials,Elsevier BV,2017,Antisite-disorder driven large exchange bias effect in phase separated La1.5Ca0.5CoMnO6 double perovskite,0,,,,,,dataset3_159,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,7,5,,"2552,3","0,5185",-1205,"0,3195",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,7,5,,"1756,1","1,447",-790,"0,699",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,7,5,,"3112,5","0,935",-1122,"0,557",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,0,5,,"1123,21","0,73",0,0,,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,1,5,,"1270,137","0,9015","-794,114","0,5575",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,3,5,,"1374,4","1,172","-834,122","0,721",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,5,5,,"1402,836","1,3605","-777,251","0,7625",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,0,5,,"1628,05","0,4625",0,0,,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,"0,5",5,,"1727,2185","0,483","-520,6185","0,137",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,1,5,,"1739,615","0,502","-731,249","0,213",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,3,5,,"1673,497","0,56","-731,249","0,372",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,5,5,,"1674,5","0,613","-1162,12","0,425",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,0,5,,"3078,165","0,626",0,0,,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,"0,5",5,,"3099,49","0,638","-241,702","0,07",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,1,5,,"3049,729","0,638","-405,171","0,113",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,3,5,,"2950,1","0,6535","-831,64","0,2295",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Sm0.5Ca0.5MnO3-CO,Sm0.5Ca0.5MnO3,CO,Pnma,R3c,70,5,5,,2865,"0,669",-1088,"0,303",,10.1063/1.4867523,1.4867523.pdf,0,Journal of Applied Physics,AIP Publishing,2014,Enhanced exchange bias effect in size modulated Sm0.5Ca0.5MnO3 phase separated manganite,0,,,,,,dataset3_160,0
,,,,,,,,,,Fe3O4-CoO,Fe3O4,CoO,Fd-3m,,70,7,10,69,400,,0,0,,10.1039/D3NA01108A,D3NA01108A.pdf,D3NA01108A_SI.pdf,Nanoscale Advances,Royal Society of Chemistry (RSC),2024,Magnetic anisotropy engineering in onion-structured metal oxide nanoparticles combining dual exchange coupling and proximity effects,1,,,,,,dataset3_161,dataset3_161_supp
,,,,,,,,,,Fe3O4-CoO,Fe3O4,CoO,Fd-3m,,70,7,10,68,19800,"41,67",-5300,"11,67",,10.1039/D3NA01108A,D3NA01108A.pdf,D3NA01108A_SI.pdf,Nanoscale Advances,Royal Society of Chemistry (RSC),2024,Magnetic anisotropy engineering in onion-structured metal oxide nanoparticles combining dual exchange coupling and proximity effects,1,,,,,,dataset3_161,dataset3_161_supp
,,,,,,,,,,Fe3O4-CoO,Fe3O4,CoO,Fd-3m,,70,7,10,"68,8",18500,"50,5",-2800,"4,5",,10.1039/D3NA01108A,D3NA01108A.pdf,D3NA01108A_SI.pdf,Nanoscale Advances,Royal Society of Chemistry (RSC),2024,Magnetic anisotropy engineering in onion-structured metal oxide nanoparticles combining dual exchange coupling and proximity effects,1,,,,,,dataset3_161,dataset3_161_supp
,,,,,,,,,,Fe3O4-CoO,Fe3O4,CoO,Fd-3m,,70,7,10,"68,9",17900,50,-900,"3,67",,10.1039/D3NA01108A,D3NA01108A.pdf,D3NA01108A_SI.pdf,Nanoscale Advances,Royal Society of Chemistry (RSC),2024,Magnetic anisotropy engineering in onion-structured metal oxide nanoparticles combining dual exchange coupling and proximity effects,1,,,,,,dataset3_161,dataset3_161_supp
,,,,,,,,,,Fe3O4-CoO,Fe3O4,CoO,Fd-3m,,70,7,10,"68,8",15800,"51,5",-500,"1,9",,10.1039/D3NA01108A,D3NA01108A.pdf,D3NA01108A_SI.pdf,Nanoscale Advances,Royal Society of Chemistry (RSC),2024,Magnetic anisotropy engineering in onion-structured metal oxide nanoparticles combining dual exchange coupling and proximity effects,1,,,,,,dataset3_161,dataset3_161_supp
,,,,,,,,,,Fe3O4-CoO,Fe3O4,CoO,Fd-3m,,70,0,10,"58,67",400,,,,,10.1039/D3NA01108A,D3NA01108A.pdf,D3NA01108A_SI.pdf,Nanoscale Advances,Royal Society of Chemistry (RSC),2024,Magnetic anisotropy engineering in onion-structured metal oxide nanoparticles combining dual exchange coupling and proximity effects,1,,,,,,dataset3_161,dataset3_161_supp
,,,,,,,,,,Fe3O4-CoO,Fe3O4,CoO,Fd-3m,,70,0,10,"39,668",16400,"15,5",-2002,"0,83",,10.1039/D3NA01108A,D3NA01108A.pdf,D3NA01108A_SI.pdf,Nanoscale Advances,Royal Society of Chemistry (RSC),2024,Magnetic anisotropy engineering in onion-structured metal oxide nanoparticles combining dual exchange coupling and proximity effects,1,,,,,,dataset3_161,dataset3_161_supp
,,,,,,,,,,Fe3O4-CoO,Fe3O4,CoO,Fd-3m,,70,0,10,"50,335",17500,"37,5",-100,"0,832",,10.1039/D3NA01108A,D3NA01108A.pdf,D3NA01108A_SI.pdf,Nanoscale Advances,Royal Society of Chemistry (RSC),2024,Magnetic anisotropy engineering in onion-structured metal oxide nanoparticles combining dual exchange coupling and proximity effects,1,,,,,,dataset3_161,dataset3_161_supp
,,,,,,,,,,Fe3O4-CoO,Fe3O4,CoO,Fd-3m,,70,0,10,"54,667",17200,"42,5",-926,"1,5",,10.1039/D3NA01108A,D3NA01108A.pdf,D3NA01108A_SI.pdf,Nanoscale Advances,Royal Society of Chemistry (RSC),2024,Magnetic anisotropy engineering in onion-structured metal oxide nanoparticles combining dual exchange coupling and proximity effects,1,,,,,,dataset3_161,dataset3_161_supp
,,,,,,,,,,Fe3O4-CoO,Fe3O4,CoO,Fd-3m,,70,0,10,"70,67",15000,"46,67",-602,"0,67",,10.1039/D3NA01108A,D3NA01108A.pdf,D3NA01108A_SI.pdf,Nanoscale Advances,Royal Society of Chemistry (RSC),2024,Magnetic anisotropy engineering in onion-structured metal oxide nanoparticles combining dual exchange coupling and proximity effects,1,,,,,,dataset3_161,dataset3_161_supp
,,,,,,,,,,MnO2,MnO2,0,I4/m,0,40,"0,1",5,,"211,7645","0,037","-2423,5295","0,389",,10.48550/arXiv.1207.3350,arXiv.1207.3350.pdf,0,,,2012,Abnormal Magnetic Behaviors in Unique Square alpha-MnO2 Nanotubes,,,,,,,dataset3_162,0
,,,,,,,,,,MnO2,MnO2,0,I4/m,0,40,"0,5",5,,,,,,,10.48550/arXiv.1207.3350,arXiv.1207.3350.pdf,0,,,2012,Abnormal Magnetic Behaviors in Unique Square alpha-MnO2 Nanotubes,,,,,,,dataset3_162,0
,,,,,,,,,,MnO2,MnO2,0,I4/m,0,40,1,5,"0,53","294,12","0,044","-2858,934","0,451",,10.48550/arXiv.1207.3350,arXiv.1207.3350.pdf,0,,,2012,Abnormal Magnetic Behaviors in Unique Square alpha-MnO2 Nanotubes,,,,,,,dataset3_162,0
,,,,,,,,,,MnO2,MnO2,0,I4/m,0,40,2,5,"3,3","2000,135","0,324","-1340,891","0,213",,10.48550/arXiv.1207.3350,arXiv.1207.3350.pdf,0,,,2012,Abnormal Magnetic Behaviors in Unique Square alpha-MnO2 Nanotubes,,,,,,,dataset3_162,0
,,,,,,,,,,MnO2,MnO2,0,I4/m,0,40,3,5,"4,353","2941,27","0,4745","-400,094","0,0575",,10.48550/arXiv.1207.3350,arXiv.1207.3350.pdf,0,,,2012,Abnormal Magnetic Behaviors in Unique Square alpha-MnO2 Nanotubes,,,,,,,dataset3_162,0
,,,,,,,,,,MnO2,MnO2,0,I4/m,0,40,5,5,"6,77","3364,891","0,537","-70,437","0,019",,10.48550/arXiv.1207.3350,arXiv.1207.3350.pdf,0,,,2012,Abnormal Magnetic Behaviors in Unique Square alpha-MnO2 Nanotubes,,,,,,,dataset3_162,0
,,,,,,,,,,MnO2,MnO2,0,I4/m,0,20,2,5,"3,475","1986,65","0,329","-1291,25","0,224",,10.48550/arXiv.1207.3350,arXiv.1207.3350.pdf,0,,,2012,Abnormal Magnetic Behaviors in Unique Square alpha-MnO2 Nanotubes,,,,,,,dataset3_162,0
,,,,,,,,,,MnO2,MnO2,0,I4/m,0,20,2,10,"3,1","2466,65","0,3815","-146,65","0,0225",,10.48550/arXiv.1207.3350,arXiv.1207.3350.pdf,0,,,2012,Abnormal Magnetic Behaviors in Unique Square alpha-MnO2 Nanotubes,,,,,,,dataset3_162,0
,,,,,,,,,,MnO2,MnO2,0,I4/m,0,20,2,20,"2,658","1893,5","0,2985","-25,1","-0,0005",,10.48550/arXiv.1207.3350,arXiv.1207.3350.pdf,0,,,2012,Abnormal Magnetic Behaviors in Unique Square alpha-MnO2 Nanotubes,,,,,,,dataset3_162,0
,,,,,,,,,,MnO2,MnO2,0,I4/m,0,20,2,30,"2,171","960,1","0,123","53,9","-0,017",,10.48550/arXiv.1207.3350,arXiv.1207.3350.pdf,0,,,2012,Abnormal Magnetic Behaviors in Unique Square alpha-MnO2 Nanotubes,,,,,,,dataset3_162,0
,,,,,,,,,,Mn3O4-MnO,Mn3O4,MnO,I41/amd,R-3m,50,1,5,"5,3",5241,"0,073","-4099,9",0,,10.1088/0957-4484/24/15/155703,155703.pdf,0,Nanotechnology,IOP Publishing,2013,Super spin-glass state and exchange bias in Fe/CoO hybrid nanostructures,0,,,,,,dataset3_163,0
,,,,,,,,,,Mn3O4-MnO,Mn3O4,MnO,I41/amd,R-3m,50,1,15,"5,6",1804,"0,2445","-1175,27","0,0755",,10.1088/0957-4484/24/15/155703,155703.pdf,0,Nanotechnology,IOP Publishing,2013,Super spin-glass state and exchange bias in Fe/CoO hybrid nanostructures,0,,,,,,dataset3_163,0
,,,,,,,,,,Mn3O4-MnO,Mn3O4,MnO,I41/amd,R-3m,50,1,30,"5,7",500,"0,51","-178,46","0,277",,10.1088/0957-4484/24/15/155703,155703.pdf,0,Nanotechnology,IOP Publishing,2013,Super spin-glass state and exchange bias in Fe/CoO hybrid nanostructures,0,,,,,,dataset3_163,0
,,,,,,,,,,FeCo-MgO,FeCo,MgO,Pm3m,Fm-3m,20,2,10,"230,231","717,3","28,43","-44,2","2,07",,10.1088/0953-8984/22/2/026004,026004.pdf,0,Journal of Physics: Condensed Matter,IOP Publishing,2009,The effects of exchange bias on Fe–Co/MgO magnetic nanoparticles with core/shell morphology,0,,,,,,dataset3_164,0
,,,,,,,,,,FeCo-MgO,FeCo,MgO,Pm3m,Fm-3m,20,2,10,"176,74","571,14","8,5",-125,0,,10.1088/0953-8984/22/2/026004,026004.pdf,0,Journal of Physics: Condensed Matter,IOP Publishing,2009,The effects of exchange bias on Fe–Co/MgO magnetic nanoparticles with core/shell morphology,0,,,,,,dataset3_164,0
,,,,,,,,,,FeCo-MgO,FeCo,MgO,Pm3m,Fm-3m,20,2,10,"230,5",175,"28,4",11,-2,,10.1088/0953-8984/22/2/026004,026004.pdf,0,Journal of Physics: Condensed Matter,IOP Publishing,2009,The effects of exchange bias on Fe–Co/MgO magnetic nanoparticles with core/shell morphology,0,,,,,,dataset3_164,0
